congress,chamber,rollnumber,icpsr,cast_code,prob
116,Senate,141,29566,1,100.0
116,Senate,141,29722,9,100.0
116,Senate,141,29732,6,98.6
116,Senate,141,29735,1,100.0
116,Senate,141,29754,1,100.0
116,Senate,141,29909,1,100.0
116,Senate,141,29924,6,100.0
116,Senate,141,29935,1,100.0
116,Senate,141,29940,6,100.0
116,Senate,141,39310,1,11.8
116,Senate,141,40300,1,100.0
116,Senate,141,40304,9,100.0
116,Senate,141,40305,1,100.0
116,Senate,141,40700,6,84.9
116,Senate,141,40702,6,82.8
116,Senate,141,40703,6,98.1
116,Senate,141,40704,6,98.8
116,Senate,141,40707,1,100.0
116,Senate,141,40902,1,100.0
116,Senate,141,40906,6,79.2
116,Senate,141,40908,6,97.7
116,Senate,141,40909,6,69.8
116,Senate,141,40910,6,72.8
116,Senate,141,40915,1,79.1
116,Senate,141,40916,6,71.9
116,Senate,141,41101,6,99.9
116,Senate,141,41102,1,100.0
116,Senate,141,41104,1,100.0
116,Senate,141,41107,1,100.0
116,Senate,141,41110,1,100.0
116,Senate,141,41111,1,100.0
116,Senate,141,41112,6,99.9
116,Senate,141,41300,1,59.1
116,Senate,141,41301,9,100.0
116,Senate,141,41302,1,100.0
116,Senate,141,41304,1,100.0
116,Senate,141,41305,6,82.3
116,Senate,141,41308,9,100.0
116,Senate,141,41500,1,100.0
116,Senate,141,41501,1,100.0
116,Senate,141,41502,1,100.0
116,Senate,141,41503,1,100.0
116,Senate,141,41504,1,100.0
116,Senate,141,41505,1,100.0
116,Senate,141,41700,6,99.9
116,Senate,141,41701,6,100.0
116,Senate,141,41702,6,83.2
116,Senate,141,41703,1,100.0
116,Senate,141,41705,1,73.4
116,Senate,141,41706,6,99.5
116,Senate,141,41707,1,100.0
116,Senate,141,41900,1,100.0
116,Senate,141,41901,1,100.0
116,Senate,141,41902,1,100.0
116,Senate,141,41903,1,100.0
116,Senate,141,49300,6,86.7
116,Senate,141,49308,6,96.9
116,Senate,141,49703,1,99.9
116,Senate,141,49706,1,100.0
116,Senate,141,94659,1,100.0
116,Senate,142,14226,1,100.0
116,Senate,142,14307,6,93.1
116,Senate,142,14435,9,98.0
116,Senate,142,14852,1,100.0
116,Senate,142,14858,6,87.5
116,Senate,142,14871,6,80.8
116,Senate,142,14921,1,100.0
116,Senate,142,15015,1,57.6
116,Senate,142,15021,1,11.7
116,Senate,142,15408,6,85.2
116,Senate,142,15424,1,100.0
116,Senate,142,20101,1,100.0
116,Senate,142,20146,1,100.0
116,Senate,142,20330,6,94.7
116,Senate,142,20351,1,100.0
116,Senate,142,20707,6,76.3
116,Senate,142,20713,6,99.5
116,Senate,142,20735,9,96.7
116,Senate,142,20919,1,100.0
116,Senate,142,20923,6,67.2
116,Senate,142,20930,6,89.9
116,Senate,142,21112,1,100.0
116,Senate,142,21133,1,100.0
116,Senate,142,21166,1,100.0
116,Senate,142,21173,1,100.0
116,Senate,142,21300,1,77.2
116,Senate,142,21301,1,100.0
116,Senate,142,21325,6,93.5
116,Senate,142,21338,1,100.0
116,Senate,142,21350,1,100.0
116,Senate,142,21501,1,100.0
116,Senate,142,21743,6,85.7
116,Senate,142,29142,6,93.2
116,Senate,142,29147,9,1.2
116,Senate,142,29345,1,100.0
116,Senate,142,29373,6,93.7
116,Senate,142,29386,1,100.0
116,Senate,142,29389,1,2.1
116,Senate,142,29534,1,100.0
116,Senate,142,29548,1,100.0
116,Senate,142,29566,1,100.0
116,Senate,142,29722,9,100.0
116,Senate,142,29732,6,92.5
116,Senate,142,29735,1,100.0
116,Senate,142,29754,1,100.0
116,Senate,142,29909,1,100.0
116,Senate,142,29924,6,99.5
116,Senate,142,29935,1,100.0
116,Senate,142,29940,6,99.2
116,Senate,142,39310,6,76.3
116,Senate,142,40300,1,99.9
116,Senate,142,40304,9,100.0
116,Senate,142,40305,1,100.0
116,Senate,142,40700,6,72.4
116,Senate,142,40702,1,32.6
116,Senate,142,40703,6,90.9
116,Senate,142,40704,6,93.2
116,Senate,142,40707,1,100.0
116,Senate,142,40902,1,100.0
116,Senate,142,40906,6,65.8
116,Senate,142,40908,6,90.3
116,Senate,142,40909,6,56.1
116,Senate,142,40910,6,59.7
116,Senate,142,40915,1,85.5
116,Senate,142,40916,1,40.6
116,Senate,142,41101,6,98.1
116,Senate,142,41102,1,100.0
116,Senate,142,41104,1,100.0
116,Senate,142,41107,1,100.0
116,Senate,142,41110,1,100.0
116,Senate,142,41111,1,100.0
116,Senate,142,41112,6,98.4
116,Senate,142,41300,1,64.3
116,Senate,142,41301,9,100.0
116,Senate,142,41302,1,100.0
116,Senate,142,41304,1,100.0
116,Senate,142,41305,6,68.3
116,Senate,142,41308,9,99.8
116,Senate,142,41500,1,100.0
116,Senate,142,41501,1,100.0
116,Senate,142,41502,1,100.0
116,Senate,142,41503,1,100.0
116,Senate,142,41504,1,100.0
116,Senate,142,41505,1,100.0
116,Senate,142,41700,6,98.2
116,Senate,142,41701,6,100.0
116,Senate,142,41702,6,69.2
116,Senate,142,41703,1,100.0
116,Senate,142,41705,1,79.3
116,Senate,142,41706,6,96.1
116,Senate,142,41707,1,100.0
116,Senate,142,41900,1,100.0
116,Senate,142,41901,1,100.0
116,Senate,142,41902,1,100.0
116,Senate,142,41903,1,100.0
116,Senate,142,49300,6,73.8
116,Senate,142,49308,6,88.7
116,Senate,142,49703,1,99.2
116,Senate,142,49706,1,100.0
116,Senate,142,94659,1,100.0
116,Senate,143,14226,1,100.0
116,Senate,143,14307,1,38.0
116,Senate,143,14435,9,4.1
116,Senate,143,14852,1,100.0
116,Senate,143,14858,6,62.8
116,Senate,143,14871,6,52.2
116,Senate,143,14921,1,100.0
116,Senate,143,15015,1,93.4
116,Senate,143,15021,1,39.3
116,Senate,143,15408,1,53.2
116,Senate,143,15424,1,100.0
116,Senate,143,20101,1,100.0
116,Senate,143,20146,1,100.0
116,Senate,143,20330,1,27.8
116,Senate,143,20351,1,100.0
116,Senate,143,20707,1,70.6
116,Senate,143,20713,6,96.9
116,Senate,143,20735,9,8.8
116,Senate,143,20919,1,100.0
116,Senate,143,20923,6,19.9
116,Senate,143,20930,6,43.3
116,Senate,143,21112,1,100.0
116,Senate,143,21133,1,100.0
116,Senate,143,21166,1,100.0
116,Senate,143,21173,1,100.0
116,Senate,143,21300,1,99.4
116,Senate,143,21301,1,100.0
116,Senate,143,21325,6,46.2
116,Senate,143,21338,1,100.0
116,Senate,143,21350,1,100.0
116,Senate,143,21501,1,100.0
116,Senate,143,21743,1,82.2
116,Senate,143,29142,1,33.1
116,Senate,143,29147,9,2.7
116,Senate,143,29345,1,100.0
116,Senate,143,29373,6,63.4
116,Senate,143,29386,1,100.0
116,Senate,143,29389,6,84.8
116,Senate,143,29534,1,100.0
116,Senate,143,29548,1,100.0
116,Senate,143,29566,1,100.0
116,Senate,143,29722,9,100.0
116,Senate,143,29732,1,49.1
116,Senate,143,29735,1,100.0
116,Senate,143,29754,1,100.0
116,Senate,143,29909,1,100.0
116,Senate,143,29924,6,88.9
116,Senate,143,29935,1,100.0
116,Senate,143,29940,6,95.9
116,Senate,143,39310,6,41.5
116,Senate,143,40300,1,100.0
116,Senate,143,40304,9,100.0
116,Senate,143,40305,1,100.0
116,Senate,143,40700,6,31.9
116,Senate,143,40702,1,92.2
116,Senate,143,40703,1,67.0
116,Senate,143,40704,1,37.1
116,Senate,143,40707,1,100.0
116,Senate,143,40902,1,100.0
116,Senate,143,40906,1,82.6
116,Senate,143,40908,6,86.0
116,Senate,143,40909,1,92.4
116,Senate,143,40910,1,87.6
116,Senate,143,40915,1,100.0
116,Senate,143,40916,1,85.6
116,Senate,143,41101,6,84.8
116,Senate,143,41102,1,100.0
116,Senate,143,41104,1,100.0
116,Senate,143,41107,1,100.0
116,Senate,143,41110,1,100.0
116,Senate,143,41111,1,100.0
116,Senate,143,41112,6,87.4
116,Senate,143,41300,1,95.5
116,Senate,143,41301,9,0.0
116,Senate,143,41302,1,100.0
116,Senate,143,41304,1,100.0
116,Senate,143,41305,1,84.4
116,Senate,143,41308,9,0.2
116,Senate,143,41500,1,100.0
116,Senate,143,41501,1,100.0
116,Senate,143,41502,1,100.0
116,Senate,143,41503,1,100.0
116,Senate,143,41504,1,100.0
116,Senate,143,41505,1,100.0
116,Senate,143,41700,6,59.8
116,Senate,143,41701,6,100.0
116,Senate,143,41702,1,84.1
116,Senate,143,41703,1,100.0
116,Senate,143,41705,1,99.8
116,Senate,143,41706,6,73.0
116,Senate,143,41707,1,100.0
116,Senate,143,41900,1,100.0
116,Senate,143,41901,1,100.0
116,Senate,143,41902,1,100.0
116,Senate,143,41903,1,100.0
116,Senate,143,49300,1,73.5
116,Senate,143,49308,6,58.7
116,Senate,143,49703,1,99.9
116,Senate,143,49706,1,100.0
116,Senate,143,94659,1,100.0
116,Senate,144,14226,1,100.0
116,Senate,144,14307,1,31.3
116,Senate,144,14435,9,78.9
116,Senate,144,14852,1,100.0
116,Senate,144,14858,6,53.8
116,Senate,144,14871,6,44.0
116,Senate,144,14921,1,100.0
116,Senate,144,15015,1,81.3
116,Senate,144,15021,1,43.8
116,Senate,144,15408,1,46.5
116,Senate,144,15424,9,100.0
116,Senate,144,20101,1,100.0
116,Senate,144,20146,1,100.0
116,Senate,144,20330,6,71.3
116,Senate,144,20351,1,100.0
116,Senate,144,20707,1,56.0
116,Senate,144,20713,6,91.5
116,Senate,144,20735,9,73.7
116,Senate,144,20919,1,100.0
116,Senate,144,20923,6,35.6
116,Senate,144,20930,1,34.3
116,Senate,144,21112,1,100.0
116,Senate,144,21133,1,100.0
116,Senate,144,21166,1,100.0
116,Senate,144,21173,1,100.0
116,Senate,144,21300,1,86.8
116,Senate,144,21301,1,100.0
116,Senate,144,21325,6,75.4
116,Senate,144,21338,1,100.0
116,Senate,144,21350,1,100.0
116,Senate,144,21501,1,100.0
116,Senate,144,21743,6,68.7
116,Senate,144,29142,1,32.5
116,Senate,144,29147,9,16.3
116,Senate,144,29345,1,100.0
116,Senate,144,29373,6,70.5
116,Senate,144,29386,1,100.0
116,Senate,144,29389,6,82.0
116,Senate,144,29534,1,100.0
116,Senate,144,29548,1,100.0
116,Senate,144,29566,1,100.0
116,Senate,144,29722,9,100.0
116,Senate,144,29732,6,70.6
116,Senate,144,29735,1,100.0
116,Senate,144,29754,1,100.0
116,Senate,144,29909,1,100.0
116,Senate,144,29924,6,93.6
116,Senate,144,29935,9,100.0
116,Senate,144,29940,1,12.1
116,Senate,144,39310,6,40.0
116,Senate,144,40300,1,100.0
116,Senate,144,40304,9,100.0
116,Senate,144,40305,1,100.0
116,Senate,144,40700,9,37.5
116,Senate,144,40702,1,54.1
116,Senate,144,40703,6,72.9
116,Senate,144,40704,1,31.2
116,Senate,144,40707,1,100.0
116,Senate,144,40902,1,100.0
116,Senate,144,40906,6,35.1
116,Senate,144,40908,6,55.9
116,Senate,144,40909,1,68.8
116,Senate,144,40910,6,31.0
116,Senate,144,40915,1,83.6
116,Senate,144,40916,1,70.6
116,Senate,144,41101,6,83.8
116,Senate,144,41102,9,100.0
116,Senate,144,41104,1,100.0
116,Senate,144,41107,1,100.0
116,Senate,144,41110,1,100.0
116,Senate,144,41111,1,100.0
116,Senate,144,41112,6,85.0
116,Senate,144,41300,1,84.9
116,Senate,144,41301,9,96.8
116,Senate,144,41302,1,100.0
116,Senate,144,41304,1,100.0
116,Senate,144,41305,1,60.5
116,Senate,144,41308,9,94.3
116,Senate,144,41500,1,100.0
116,Senate,144,41501,1,100.0
116,Senate,144,41502,1,100.0
116,Senate,144,41503,1,100.0
116,Senate,144,41504,1,100.0
116,Senate,144,41505,1,100.0
116,Senate,144,41700,6,90.8
116,Senate,144,41701,6,98.1
116,Senate,144,41702,6,40.6
116,Senate,144,41703,1,100.0
116,Senate,144,41705,1,85.1
116,Senate,144,41706,6,76.7
116,Senate,144,41707,1,100.0
116,Senate,144,41900,1,100.0
116,Senate,144,41901,1,100.0
116,Senate,144,41902,1,100.0
116,Senate,144,41903,1,100.0
116,Senate,144,49300,1,58.6
116,Senate,144,49308,6,57.6
116,Senate,144,49703,1,99.7
116,Senate,144,49706,1,100.0
116,Senate,144,94659,1,100.0
116,Senate,145,14226,1,100.0
116,Senate,145,14307,6,93.3
116,Senate,145,14435,6,98.1
116,Senate,145,14852,1,100.0
116,Senate,145,14858,6,87.3
116,Senate,145,14871,6,80.1
116,Senate,145,14921,1,100.0
116,Senate,145,15015,1,59.8
116,Senate,145,15021,1,11.8
116,Senate,145,15408,6,85.0
116,Senate,145,15424,1,100.0
116,Senate,145,20101,1,100.0
116,Senate,145,20146,9,100.0
116,Senate,145,20330,6,94.9
116,Senate,145,20351,1,100.0
116,Senate,145,20707,6,75.6
116,Senate,145,20713,6,99.6
116,Senate,145,20735,6,96.8
116,Senate,145,20919,1,100.0
116,Senate,145,20923,6,66.0
116,Senate,145,20930,6,90.0
116,Senate,145,21112,1,100.0
116,Senate,145,21133,1,100.0
116,Senate,145,21166,1,100.0
116,Senate,145,21173,1,100.0
116,Senate,145,21300,1,79.1
116,Senate,145,21301,1,100.0
116,Senate,145,21325,6,93.8
116,Senate,145,21338,1,100.0
116,Senate,145,21350,1,100.0
116,Senate,145,21501,1,100.0
116,Senate,145,21743,6,86.1
116,Senate,145,29142,6,93.3
116,Senate,145,29147,6,98.9
116,Senate,145,29345,1,100.0
116,Senate,145,29373,6,93.9
116,Senate,145,29386,1,100.0
116,Senate,145,29389,1,2.0
116,Senate,145,29534,1,100.0
116,Senate,145,29548,1,100.0
116,Senate,145,29566,1,100.0
116,Senate,145,29722,1,100.0
116,Senate,145,29732,6,92.8
116,Senate,145,29735,1,100.0
116,Senate,145,29754,1,100.0
116,Senate,145,29909,1,100.0
116,Senate,145,29924,6,99.6
116,Senate,145,29935,1,100.0
116,Senate,145,29940,6,99.3
116,Senate,145,39310,6,75.4
116,Senate,145,40300,1,100.0
116,Senate,145,40304,9,100.0
116,Senate,145,40305,1,100.0
116,Senate,145,40700,9,71.4
116,Senate,145,40702,1,33.1
116,Senate,145,40703,6,91.3
116,Senate,145,40704,6,93.4
116,Senate,145,40707,1,100.0
116,Senate,145,40902,1,100.0
116,Senate,145,40906,6,64.6
116,Senate,145,40908,6,90.2
116,Senate,145,40909,6,54.7
116,Senate,145,40910,6,58.2
116,Senate,145,40915,1,86.6
116,Senate,145,40916,1,42.2
116,Senate,145,41101,6,98.3
116,Senate,145,41102,1,100.0
116,Senate,145,41104,1,100.0
116,Senate,145,41107,1,100.0
116,Senate,145,41110,1,100.0
116,Senate,145,41111,1,100.0
116,Senate,145,41112,6,98.6
116,Senate,145,41300,1,66.8
116,Senate,145,41301,9,100.0
116,Senate,145,41302,1,100.0
116,Senate,145,41304,1,100.0
116,Senate,145,41305,6,67.4
116,Senate,145,41308,6,99.9
116,Senate,145,41500,1,100.0
116,Senate,145,41501,1,100.0
116,Senate,145,41502,1,100.0
116,Senate,145,41503,1,100.0
116,Senate,145,41504,1,100.0
116,Senate,145,41505,1,100.0
116,Senate,145,41700,6,98.5
116,Senate,145,41701,9,100.0
116,Senate,145,41702,6,68.4
116,Senate,145,41703,1,100.0
116,Senate,145,41705,1,80.9
116,Senate,145,41706,6,96.3
116,Senate,145,41707,1,100.0
116,Senate,145,41900,1,100.0
116,Senate,145,41901,1,100.0
116,Senate,145,41902,1,100.0
116,Senate,145,41903,1,100.0
116,Senate,145,49300,6,72.9
116,Senate,145,49308,6,88.6
116,Senate,145,49703,1,99.5
116,Senate,145,49706,1,100.0
116,Senate,145,94659,1,100.0
116,Senate,146,14226,1,100.0
116,Senate,146,14307,1,48.0
116,Senate,146,14435,6,93.1
116,Senate,146,14852,1,100.0
116,Senate,146,14858,6,64.6
116,Senate,146,14871,6,59.0
116,Senate,146,14921,1,100.0
116,Senate,146,15015,1,88.0
116,Senate,146,15021,1,40.0
116,Senate,146,15408,1,54.4
116,Senate,146,15424,1,100.0
116,Senate,146,20101,1,100.0
116,Senate,146,20146,9,100.0
116,Senate,146,20330,1,38.1
116,Senate,146,20351,1,100.0
116,Senate,146,20707,1,68.2
116,Senate,146,20713,6,82.7
116,Senate,146,20735,6,88.2
116,Senate,146,20919,1,100.0
116,Senate,146,20923,6,24.5
116,Senate,146,20930,6,36.0
116,Senate,146,21112,1,100.0
116,Senate,146,21133,1,100.0
116,Senate,146,21166,1,100.0
116,Senate,146,21173,1,100.0
116,Senate,146,21300,1,97.1
116,Senate,146,21301,1,100.0
116,Senate,146,21325,6,34.0
116,Senate,146,21338,1,100.0
116,Senate,146,21350,1,100.0
116,Senate,146,21501,1,100.0
116,Senate,146,21743,1,83.1
116,Senate,146,29142,1,41.4
116,Senate,146,29147,6,92.8
116,Senate,146,29345,1,100.0
116,Senate,146,29373,6,52.3
116,Senate,146,29386,1,100.0
116,Senate,146,29389,6,69.0
116,Senate,146,29534,1,100.0
116,Senate,146,29548,1,100.0
116,Senate,146,29566,1,100.0
116,Senate,146,29722,1,100.0
116,Senate,146,29732,1,59.9
116,Senate,146,29735,1,100.0
116,Senate,146,29754,1,100.0
116,Senate,146,29909,1,100.0
116,Senate,146,29924,6,60.0
116,Senate,146,29935,1,100.0
116,Senate,146,29940,6,84.6
116,Senate,146,39310,6,48.0
116,Senate,146,40300,1,100.0
116,Senate,146,40304,9,100.0
116,Senate,146,40305,1,100.0
116,Senate,146,40700,9,62.3
116,Senate,146,40702,1,88.6
116,Senate,146,40703,1,74.3
116,Senate,146,40704,1,47.1
116,Senate,146,40707,1,100.0
116,Senate,146,40902,1,99.9
116,Senate,146,40906,1,78.0
116,Senate,146,40908,6,93.8
116,Senate,146,40909,1,87.9
116,Senate,146,40910,1,82.6
116,Senate,146,40915,1,98.8
116,Senate,146,40916,1,80.0
116,Senate,146,41101,6,66.9
116,Senate,146,41102,1,100.0
116,Senate,146,41104,1,99.9
116,Senate,146,41107,1,100.0
116,Senate,146,41110,1,99.8
116,Senate,146,41111,1,100.0
116,Senate,146,41112,6,69.7
116,Senate,146,41300,1,90.6
116,Senate,146,41301,9,0.9
116,Senate,146,41302,1,100.0
116,Senate,146,41304,1,99.9
116,Senate,146,41305,1,80.8
116,Senate,146,41308,1,4.8
116,Senate,146,41500,1,100.0
116,Senate,146,41501,1,100.0
116,Senate,146,41502,1,100.0
116,Senate,146,41503,1,99.9
116,Senate,146,41504,1,100.0
116,Senate,146,41505,1,100.0
116,Senate,146,41700,6,35.1
116,Senate,146,41701,9,2.7
116,Senate,146,41702,1,80.7
116,Senate,146,41703,1,100.0
116,Senate,146,41705,1,97.9
116,Senate,146,41706,6,58.2
116,Senate,146,41707,1,100.0
116,Senate,146,41900,1,99.6
116,Senate,146,41901,1,100.0
116,Senate,146,41902,1,100.0
116,Senate,146,41903,1,100.0
116,Senate,146,49300,1,70.3
116,Senate,146,49308,6,56.4
116,Senate,146,49703,1,99.7
116,Senate,146,49706,1,100.0
116,Senate,146,94659,1,100.0
116,Senate,147,14226,1,100.0
116,Senate,147,14307,1,28.5
116,Senate,147,14435,6,84.7
116,Senate,147,14852,1,100.0
116,Senate,147,14858,6,58.8
116,Senate,147,14871,6,48.7
116,Senate,147,14921,1,100.0
116,Senate,147,15015,1,81.6
116,Senate,147,15021,1,39.5
116,Senate,147,15408,1,43.6
116,Senate,147,15424,1,100.0
116,Senate,147,20101,1,100.0
116,Senate,147,20146,9,100.0
116,Senate,147,20330,6,74.8
116,Senate,147,20351,1,100.0
116,Senate,147,20707,1,54.5
116,Senate,147,20713,6,94.0
116,Senate,147,20735,6,79.7
116,Senate,147,20919,1,100.0
116,Senate,147,20923,6,36.3
116,Senate,147,20930,1,33.6
116,Senate,147,21112,1,100.0
116,Senate,147,21133,1,100.0
116,Senate,147,21166,1,100.0
116,Senate,147,21173,1,100.0
116,Senate,147,21300,1,89.5
116,Senate,147,21301,1,100.0
116,Senate,147,21325,6,75.3
116,Senate,147,21338,1,100.0
116,Senate,147,21350,1,100.0
116,Senate,147,21501,1,100.0
116,Senate,147,21743,6,64.9
116,Senate,147,29142,1,29.0
116,Senate,147,29147,6,88.7
116,Senate,147,29345,1,100.0
116,Senate,147,29373,6,73.1
116,Senate,147,29386,1,100.0
116,Senate,147,29389,6,85.1
116,Senate,147,29534,1,100.0
116,Senate,147,29548,1,100.0
116,Senate,147,29566,1,100.0
116,Senate,147,29722,1,100.0
116,Senate,147,29732,6,71.7
116,Senate,147,29735,1,100.0
116,Senate,147,29754,1,100.0
116,Senate,147,29909,1,100.0
116,Senate,147,29924,6,94.6
116,Senate,147,29935,1,100.0
116,Senate,147,29940,1,8.7
116,Senate,147,39310,6,43.7
116,Senate,147,40300,1,100.0
116,Senate,147,40304,9,100.0
116,Senate,147,40305,1,100.0
116,Senate,147,40700,9,40.1
116,Senate,147,40702,1,58.2
116,Senate,147,40703,6,71.4
116,Senate,147,40704,1,28.4
116,Senate,147,40707,1,100.0
116,Senate,147,40902,1,100.0
116,Senate,147,40906,6,35.4
116,Senate,147,40908,6,63.8
116,Senate,147,40909,1,70.6
116,Senate,147,40910,6,30.7
116,Senate,147,40915,1,90.2
116,Senate,147,40916,1,70.2
116,Senate,147,41101,6,86.6
116,Senate,147,41102,1,100.0
116,Senate,147,41104,1,100.0
116,Senate,147,41107,1,100.0
116,Senate,147,41110,1,99.9
116,Senate,147,41111,1,100.0
116,Senate,147,41112,6,87.8
116,Senate,147,41300,1,85.3
116,Senate,147,41301,6,98.7
116,Senate,147,41302,1,100.0
116,Senate,147,41304,1,100.0
116,Senate,147,41305,1,61.2
116,Senate,147,41308,6,96.8
116,Senate,147,41500,1,100.0
116,Senate,147,41501,1,100.0
116,Senate,147,41502,1,100.0
116,Senate,147,41503,1,100.0
116,Senate,147,41504,1,100.0
116,Senate,147,41505,1,100.0
116,Senate,147,41700,6,90.2
116,Senate,147,41701,9,99.2
116,Senate,147,41702,6,39.9
116,Senate,147,41703,1,100.0
116,Senate,147,41705,1,89.3
116,Senate,147,41706,6,79.4
116,Senate,147,41707,1,100.0
116,Senate,147,41900,1,100.0
116,Senate,147,41901,1,100.0
116,Senate,147,41902,1,100.0
116,Senate,147,41903,1,100.0
116,Senate,147,49300,1,57.3
116,Senate,147,49308,6,61.5
116,Senate,147,49703,1,99.7
116,Senate,147,49706,1,100.0
116,Senate,147,94659,1,100.0
116,Senate,148,14226,1,100.0
116,Senate,148,14307,1,95.1
116,Senate,148,14435,6,64.0
116,Senate,148,14852,1,100.0
116,Senate,148,14858,1,95.0
116,Senate,148,14871,1,97.8
116,Senate,148,14921,1,100.0
116,Senate,148,15015,1,100.0
116,Senate,148,15021,1,95.7
116,Senate,148,15408,1,98.4
116,Senate,148,15424,1,100.0
116,Senate,148,20101,1,100.0
116,Senate,148,20146,9,100.0
116,Senate,148,20330,1,90.4
116,Senate,148,20351,1,100.0
116,Senate,148,20707,1,99.7
116,Senate,148,20713,6,61.4
116,Senate,148,20735,6,41.8
116,Senate,148,20919,1,100.0
116,Senate,148,20923,1,99.9
116,Senate,148,20930,1,98.6
116,Senate,148,21112,1,100.0
116,Senate,148,21133,1,100.0
116,Senate,148,21166,1,100.0
116,Senate,148,21173,1,100.0
116,Senate,148,21300,1,100.0
116,Senate,148,21301,1,100.0
116,Senate,148,21325,1,98.0
116,Senate,148,21338,1,100.0
116,Senate,148,21350,1,100.0
116,Senate,148,21501,1,100.0
116,Senate,148,21743,1,99.8
116,Senate,148,29142,1,93.3
116,Senate,148,29147,6,71.1
116,Senate,148,29345,1,100.0
116,Senate,148,29373,1,94.6
116,Senate,148,29386,1,100.0
116,Senate,148,29389,1,77.5
116,Senate,148,29534,1,100.0
116,Senate,148,29548,1,100.0
116,Senate,148,29566,1,100.0
116,Senate,148,29722,1,100.0
116,Senate,148,29732,1,97.5
116,Senate,148,29735,1,100.0
116,Senate,148,29754,1,100.0
116,Senate,148,29909,1,100.0
116,Senate,148,29924,1,70.8
116,Senate,148,29935,1,100.0
116,Senate,148,29940,1,43.1
116,Senate,148,39310,1,99.1
116,Senate,148,40300,1,100.0
116,Senate,148,40304,9,100.0
116,Senate,148,40305,1,100.0
116,Senate,148,40700,9,99.6
116,Senate,148,40702,1,100.0
116,Senate,148,40703,1,99.2
116,Senate,148,40704,1,94.9
116,Senate,148,40707,1,100.0
116,Senate,148,40902,1,100.0
116,Senate,148,40906,1,99.9
116,Senate,148,40908,1,65.2
116,Senate,148,40909,1,100.0
116,Senate,148,40910,1,100.0
116,Senate,148,40915,1,100.0
116,Senate,148,40916,1,100.0
116,Senate,148,41101,6,22.2
116,Senate,148,41102,1,100.0
116,Senate,148,41104,1,100.0
116,Senate,148,41107,1,100.0
116,Senate,148,41110,1,100.0
116,Senate,148,41111,1,100.0
116,Senate,148,41112,1,73.2
116,Senate,148,41300,1,100.0
116,Senate,148,41301,6,100.0
116,Senate,148,41302,1,100.0
116,Senate,148,41304,1,100.0
116,Senate,148,41305,1,99.9
116,Senate,148,41308,6,95.0
116,Senate,148,41500,1,100.0
116,Senate,148,41501,1,100.0
116,Senate,148,41502,1,100.0
116,Senate,148,41503,1,100.0
116,Senate,148,41504,1,100.0
116,Senate,148,41505,1,100.0
116,Senate,148,41700,1,94.2
116,Senate,148,41701,9,0.2
116,Senate,148,41702,1,99.9
116,Senate,148,41703,1,100.0
116,Senate,148,41705,1,100.0
116,Senate,148,41706,1,89.9
116,Senate,148,41707,1,100.0
116,Senate,148,41900,1,100.0
116,Senate,148,41901,1,100.0
116,Senate,148,41902,1,100.0
116,Senate,148,41903,1,100.0
116,Senate,148,49300,1,99.8
116,Senate,148,49308,1,96.3
116,Senate,148,49703,1,100.0
116,Senate,148,49706,1,100.0
116,Senate,148,94659,1,100.0
116,Senate,149,14226,1,100.0
116,Senate,149,14307,1,91.6
116,Senate,149,14435,6,57.6
116,Senate,149,14852,1,100.0
116,Senate,149,14858,1,86.4
116,Senate,149,14871,1,89.6
116,Senate,149,14921,1,100.0
116,Senate,149,15015,1,99.5
116,Senate,149,15021,1,88.6
116,Senate,149,15408,1,94.3
116,Senate,149,15424,1,100.0
116,Senate,149,20101,1,100.0
116,Senate,149,20146,1,100.0
116,Senate,149,20330,1,86.2
116,Senate,149,20351,1,99.9
116,Senate,149,20707,1,97.5
116,Senate,149,20713,1,53.0
116,Senate,149,20735,6,42.8
116,Senate,149,20919,1,100.0
116,Senate,149,20923,1,98.5
116,Senate,149,20930,1,96.8
116,Senate,149,21112,1,100.0
116,Senate,149,21133,1,100.0
116,Senate,149,21166,1,100.0
116,Senate,149,21173,1,99.8
116,Senate,149,21300,1,100.0
116,Senate,149,21301,1,100.0
116,Senate,149,21325,1,97.3
116,Senate,149,21338,1,99.9
116,Senate,149,21350,1,100.0
116,Senate,149,21501,1,100.0
116,Senate,149,21743,1,99.6
116,Senate,149,29142,1,88.5
116,Senate,149,29147,6,61.1
116,Senate,149,29345,1,100.0
116,Senate,149,29373,1,91.4
116,Senate,149,29386,1,100.0
116,Senate,149,29389,1,78.4
116,Senate,149,29534,1,100.0
116,Senate,149,29548,1,100.0
116,Senate,149,29566,1,100.0
116,Senate,149,29722,1,100.0
116,Senate,149,29732,1,95.8
116,Senate,149,29735,1,100.0
116,Senate,149,29754,1,100.0
116,Senate,149,29909,1,100.0
116,Senate,149,29924,1,81.7
116,Senate,149,29935,1,99.5
116,Senate,149,29940,1,53.7
116,Senate,149,39310,1,93.6
116,Senate,149,40300,1,100.0
116,Senate,149,40304,9,100.0
116,Senate,149,40305,1,100.0
116,Senate,149,40700,6,3.8
116,Senate,149,40702,1,99.8
116,Senate,149,40703,1,98.7
116,Senate,149,40704,1,91.2
116,Senate,149,40707,1,100.0
116,Senate,149,40902,1,100.0
116,Senate,149,40906,1,98.8
116,Senate,149,40908,1,54.1
116,Senate,149,40909,1,99.7
